,board_id,root_hash,solution_id,size,difficulty,missing_cells,puzzle_grid,solution_grid
465,S4_hard_3cb04056af0dd93e,3cb04056af0dd93e,1243342123144132,4,hard,11,"[[0, 2, 0, 0], [3, 4, 0, 0], [0, 0, 1, 0], [0, 0, 0, 2]]","[[1, 2, 4, 3], [3, 4, 2, 1], [2, 3, 1, 4], [4, 1, 3, 2]]"
466,S4_medium_3cb04056af0dd93e,3cb04056af0dd93e,1243342123144132,4,medium,8,"[[0, 2, 0, 0], [3, 4, 0, 1], [2, 0, 1, 0], [0, 1, 0, 2]]","[[1, 2, 4, 3], [3, 4, 2, 1], [2, 3, 1, 4], [4, 1, 3, 2]]"
467,S4_easy_3cb04056af0dd93e,3cb04056af0dd93e,1243342123144132,4,easy,6,"[[0, 2, 0, 0], [3, 4, 2, 1], [2, 0, 1, 0], [0, 1, 3, 2]]","[[1, 2, 4, 3], [3, 4, 2, 1], [2, 3, 1, 4], [4, 1, 3, 2]]"
468,S4_hard_8a3124653ad29208,8a3124653ad29208,3142423123141423,4,hard,11,"[[0, 0, 0, 2], [4, 0, 0, 1], [2, 0, 0, 0], [0, 0, 0, 3]]","[[3, 1, 4, 2], [4, 2, 3, 1], [2, 3, 1, 4], [1, 4, 2, 3]]"
469,S4_medium_8a3124653ad29208,8a3124653ad29208,3142423123141423,4,medium,8,"[[0, 0, 4, 2], [4, 0, 0, 1], [2, 0, 1, 4], [0, 0, 0, 3]]","[[3, 1, 4, 2], [4, 2, 3, 1], [2, 3, 1, 4], [1, 4, 2, 3]]"
470,S4_easy_8a3124653ad29208,8a3124653ad29208,3142423123141423,4,easy,6,"[[0, 0, 4, 2], [4, 0, 3, 1], [2, 3, 1, 4], [0, 0, 0, 3]]","[[3, 1, 4, 2], [4, 2, 3, 1], [2, 3, 1, 4], [1, 4, 2, 3]]"
471,S4_hard_cd6ab6a2a781ae62,cd6ab6a2a781ae62,2413134242313124,4,hard,11,"[[0, 4, 0, 3], [1, 3, 0, 0], [0, 0, 0, 0], [0, 0, 0, 4]]","[[2, 4, 1, 3], [1, 3, 4, 2], [4, 2, 3, 1], [3, 1, 2, 4]]"
472,S4_medium_cd6ab6a2a781ae62,cd6ab6a2a781ae62,2413134242313124,4,medium,8,"[[0, 4, 1, 3], [1, 3, 0, 0], [0, 0, 3, 0], [3, 0, 0, 4]]","[[2, 4, 1, 3], [1, 3, 4, 2], [4, 2, 3, 1], [3, 1, 2, 4]]"
473,S4_easy_cd6ab6a2a781ae62,cd6ab6a2a781ae62,2413134242313124,4,easy,6,"[[2, 4, 1, 3], [1, 3, 0, 2], [0, 0, 3, 0], [3, 0, 0, 4]]","[[2, 4, 1, 3], [1, 3, 4, 2], [4, 2, 3, 1], [3, 1, 2, 4]]"
474,S4_hard_2fc2afff06c31005,2fc2afff06c31005,3412124343212134,4,hard,11,"[[0, 0, 1, 2], [0, 0, 0, 3], [0, 3, 0, 0], [0, 1, 0, 0]]","[[3, 4, 1, 2], [1, 2, 4, 3], [4, 3, 2, 1], [2, 1, 3, 4]]"
475,S4_medium_2fc2afff06c31005,2fc2afff06c31005,3412124343212134,4,medium,8,"[[0, 0, 1, 2], [0, 0, 4, 3], [4, 3, 0, 1], [0, 1, 0, 0]]","[[3, 4, 1, 2], [1, 2, 4, 3], [4, 3, 2, 1], [2, 1, 3, 4]]"
476,S4_easy_2fc2afff06c31005,2fc2afff06c31005,3412124343212134,4,easy,6,"[[0, 0, 1, 2], [0, 0, 4, 3], [4, 3, 2, 1], [0, 1, 0, 4]]","[[3, 4, 1, 2], [1, 2, 4, 3], [4, 3, 2, 1], [2, 1, 3, 4]]"
477,S4_hard_09b362625f1aa9ce,09b362625f1aa9ce,3142423114232314,4,hard,11,"[[0, 0, 4, 0], [0, 0, 0, 1], [0, 0, 0, 3], [2, 0, 0, 4]]","[[3, 1, 4, 2], [4, 2, 3, 1], [1, 4, 2, 3], [2, 3, 1, 4]]"
478,S4_medium_09b362625f1aa9ce,09b362625f1aa9ce,3142423114232314,4,medium,8,"[[0, 0, 4, 2], [4, 0, 0, 1], [0, 0, 0, 3], [2, 0, 1, 4]]","[[3, 1, 4, 2], [4, 2, 3, 1], [1, 4, 2, 3], [2, 3, 1, 4]]"
479,S4_easy_09b362625f1aa9ce,09b362625f1aa9ce,3142423114232314,4,easy,6,"[[0, 0, 4, 2], [4, 2, 3, 1], [0, 0, 0, 3], [2, 0, 1, 4]]","[[3, 1, 4, 2], [4, 2, 3, 1], [1, 4, 2, 3], [2, 3, 1, 4]]"
480,S4_hard_86b2022dae35ed50,86b2022dae35ed50,2341143231244213,4,hard,11,"[[0, 0, 0, 1], [0, 4, 3, 0], [3, 0, 0, 0], [0, 0, 1, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [3, 1, 2, 4], [4, 2, 1, 3]]"
481,S4_medium_86b2022dae35ed50,86b2022dae35ed50,2341143231244213,4,medium,8,"[[0, 0, 0, 1], [1, 4, 3, 0], [3, 0, 0, 0], [0, 2, 1, 3]]","[[2, 3, 4, 1], [1, 4, 3, 2], [3, 1, 2, 4], [4, 2, 1, 3]]"
482,S4_easy_86b2022dae35ed50,86b2022dae35ed50,2341143231244213,4,easy,6,"[[2, 0, 4, 1], [1, 4, 3, 0], [3, 0, 0, 0], [0, 2, 1, 3]]","[[2, 3, 4, 1], [1, 4, 3, 2], [3, 1, 2, 4], [4, 2, 1, 3]]"
483,S4_hard_02b47ccb58c53f45,02b47ccb58c53f45,2431312442131342,4,hard,11,"[[0, 4, 3, 0], [3, 0, 0, 0], [0, 0, 1, 0], [0, 0, 0, 2]]","[[2, 4, 3, 1], [3, 1, 2, 4], [4, 2, 1, 3], [1, 3, 4, 2]]"
484,S4_medium_02b47ccb58c53f45,02b47ccb58c53f45,2431312442131342,4,medium,8,"[[0, 4, 3, 0], [3, 0, 2, 4], [0, 0, 1, 0], [1, 0, 0, 2]]","[[2, 4, 3, 1], [3, 1, 2, 4], [4, 2, 1, 3], [1, 3, 4, 2]]"
485,S4_easy_02b47ccb58c53f45,02b47ccb58c53f45,2431312442131342,4,easy,6,"[[2, 4, 3, 0], [3, 0, 2, 4], [4, 0, 1, 0], [1, 0, 0, 2]]","[[2, 4, 3, 1], [3, 1, 2, 4], [4, 2, 1, 3], [1, 3, 4, 2]]"
486,S4_hard_38e59e07f7fdc05b,38e59e07f7fdc05b,2143431234211234,4,hard,11,"[[2, 0, 0, 0], [4, 0, 0, 0], [0, 0, 2, 1], [0, 0, 3, 0]]","[[2, 1, 4, 3], [4, 3, 1, 2], [3, 4, 2, 1], [1, 2, 3, 4]]"
487,S4_medium_38e59e07f7fdc05b,38e59e07f7fdc05b,2143431234211234,4,medium,8,"[[2, 0, 4, 0], [4, 0, 0, 0], [0, 0, 2, 1], [0, 2, 3, 4]]","[[2, 1, 4, 3], [4, 3, 1, 2], [3, 4, 2, 1], [1, 2, 3, 4]]"
488,S4_easy_38e59e07f7fdc05b,38e59e07f7fdc05b,2143431234211234,4,easy,6,"[[2, 0, 4, 0], [4, 0, 0, 0], [3, 4, 2, 1], [0, 2, 3, 4]]","[[2, 1, 4, 3], [4, 3, 1, 2], [3, 4, 2, 1], [1, 2, 3, 4]]"
489,S4_hard_11e20b1e4ab77f8a,11e20b1e4ab77f8a,3421124341322314,4,hard,11,"[[0, 4, 0, 1], [1, 0, 0, 0], [0, 0, 0, 0], [2, 0, 1, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [4, 1, 3, 2], [2, 3, 1, 4]]"
490,S4_medium_11e20b1e4ab77f8a,11e20b1e4ab77f8a,3421124341322314,4,medium,8,"[[0, 4, 0, 1], [1, 2, 0, 0], [0, 1, 0, 0], [2, 3, 1, 0]]","[[3, 4, 2, 1], [1, 2, 4, 3], [4, 1, 3, 2], [2, 3, 1, 4]]"
491,S4_easy_11e20b1e4ab77f8a,11e20b1e4ab77f8a,3421124341322314,4,easy,6,"[[0, 4, 0, 1], [1, 2, 0, 0], [4, 1, 0, 0], [2, 3, 1, 4]]","[[3, 4, 2, 1], [1, 2, 4, 3], [4, 1, 3, 2], [2, 3, 1, 4]]"
492,S4_hard_017bc39ce0f69429,017bc39ce0f69429,3214143241232341,4,hard,11,"[[0, 0, 0, 0], [0, 0, 3, 2], [4, 0, 0, 0], [0, 3, 0, 1]]","[[3, 2, 1, 4], [1, 4, 3, 2], [4, 1, 2, 3], [2, 3, 4, 1]]"
493,S4_medium_017bc39ce0f69429,017bc39ce0f69429,3214143241232341,4,medium,8,"[[3, 0, 0, 0], [1, 0, 3, 2], [4, 1, 0, 0], [0, 3, 0, 1]]","[[3, 2, 1, 4], [1, 4, 3, 2], [4, 1, 2, 3], [2, 3, 4, 1]]"
494,S4_easy_017bc39ce0f69429,017bc39ce0f69429,3214143241232341,4,easy,6,"[[3, 2, 0, 4], [1, 0, 3, 2], [4, 1, 0, 0], [0, 3, 0, 1]]","[[3, 2, 1, 4], [1, 4, 3, 2], [4, 1, 2, 3], [2, 3, 4, 1]]"
495,S4_hard_18760713c979d346,18760713c979d346,2341413214233214,4,hard,11,"[[0, 0, 4, 0], [0, 0, 0, 0], [0, 4, 0, 3], [3, 2, 0, 0]]","[[2, 3, 4, 1], [4, 1, 3, 2], [1, 4, 2, 3], [3, 2, 1, 4]]"
496,S4_medium_18760713c979d346,18760713c979d346,2341413214233214,4,medium,8,"[[0, 3, 4, 0], [0, 1, 0, 2], [0, 4, 0, 3], [3, 2, 0, 0]]","[[2, 3, 4, 1], [4, 1, 3, 2], [1, 4, 2, 3], [3, 2, 1, 4]]"
497,S4_easy_18760713c979d346,18760713c979d346,2341413214233214,4,easy,6,"[[2, 3, 4, 0], [0, 1, 0, 2], [1, 4, 0, 3], [3, 2, 0, 0]]","[[2, 3, 4, 1], [4, 1, 3, 2], [1, 4, 2, 3], [3, 2, 1, 4]]"
498,S4_hard_266fa737794404f3,266fa737794404f3,4312124331242431,4,hard,11,"[[4, 3, 1, 0], [0, 0, 0, 0], [0, 0, 0, 0], [0, 4, 3, 0]]","[[4, 3, 1, 2], [1, 2, 4, 3], [3, 1, 2, 4], [2, 4, 3, 1]]"
499,S4_medium_266fa737794404f3,266fa737794404f3,4312124331242431,4,medium,8,"[[4, 3, 1, 0], [0, 0, 0, 3], [0, 1, 0, 0], [2, 4, 3, 0]]","[[4, 3, 1, 2], [1, 2, 4, 3], [3, 1, 2, 4], [2, 4, 3, 1]]"
500,S4_easy_266fa737794404f3,266fa737794404f3,4312124331242431,4,easy,6,"[[4, 3, 1, 0], [0, 0, 0, 3], [0, 1, 2, 0], [2, 4, 3, 1]]","[[4, 3, 1, 2], [1, 2, 4, 3], [3, 1, 2, 4], [2, 4, 3, 1]]"
501,S4_hard_3610c6aa2a13e274,3610c6aa2a13e274,2413314213244231,4,hard,11,"[[2, 4, 0, 0], [0, 1, 0, 0], [0, 0, 2, 0], [0, 0, 0, 1]]","[[2, 4, 1, 3], [3, 1, 4, 2], [1, 3, 2, 4], [4, 2, 3, 1]]"
502,S4_medium_3610c6aa2a13e274,3610c6aa2a13e274,2413314213244231,4,medium,8,"[[2, 4, 0, 3], [0, 1, 0, 0], [1, 0, 2, 0], [0, 2, 0, 1]]","[[2, 4, 1, 3], [3, 1, 4, 2], [1, 3, 2, 4], [4, 2, 3, 1]]"
503,S4_easy_3610c6aa2a13e274,3610c6aa2a13e274,2413314213244231,4,easy,6,"[[2, 4, 0, 3], [0, 1, 0, 0], [1, 0, 2, 0], [4, 2, 3, 1]]","[[2, 4, 1, 3], [3, 1, 4, 2], [1, 3, 2, 4], [4, 2, 3, 1]]"
504,S4_hard_a2b916f63857c2d2,a2b916f63857c2d2,1432324123144123,4,hard,11,"[[0, 4, 3, 0], [3, 0, 4, 0], [2, 0, 0, 0], [0, 0, 0, 0]]","[[1, 4, 3, 2], [3, 2, 4, 1], [2, 3, 1, 4], [4, 1, 2, 3]]"
505,S4_medium_a2b916f63857c2d2,a2b916f63857c2d2,1432324123144123,4,medium,8,"[[0, 4, 3, 0], [3, 0, 4, 0], [2, 3, 0, 4], [0, 0, 0, 3]]","[[1, 4, 3, 2], [3, 2, 4, 1], [2, 3, 1, 4], [4, 1, 2, 3]]"
506,S4_easy_a2b916f63857c2d2,a2b916f63857c2d2,1432324123144123,4,easy,6,"[[0, 4, 3, 0], [3, 0, 4, 1], [2, 3, 1, 4], [0, 0, 0, 3]]","[[1, 4, 3, 2], [3, 2, 4, 1], [2, 3, 1, 4], [4, 1, 2, 3]]"
507,S4_hard_73c530ed4ad42c06,73c530ed4ad42c06,4132231412433421,4,hard,11,"[[0, 0, 0, 0], [0, 3, 0, 4], [1, 0, 4, 0], [0, 0, 2, 0]]","[[4, 1, 3, 2], [2, 3, 1, 4], [1, 2, 4, 3], [3, 4, 2, 1]]"
508,S4_medium_73c530ed4ad42c06,73c530ed4ad42c06,4132231412433421,4,medium,8,"[[0, 0, 0, 0], [2, 3, 0, 4], [1, 0, 4, 0], [3, 4, 2, 0]]","[[4, 1, 3, 2], [2, 3, 1, 4], [1, 2, 4, 3], [3, 4, 2, 1]]"
509,S4_easy_73c530ed4ad42c06,73c530ed4ad42c06,4132231412433421,4,easy,6,"[[0, 0, 0, 0], [2, 3, 0, 4], [1, 2, 4, 3], [3, 4, 2, 0]]","[[4, 1, 3, 2], [2, 3, 1, 4], [1, 2, 4, 3], [3, 4, 2, 1]]"
510,S4_hard_db012546d49e26e7,db012546d49e26e7,4132321414232341,4,hard,11,"[[4, 0, 3, 0], [0, 0, 0, 0], [1, 0, 0, 0], [0, 3, 4, 0]]","[[4, 1, 3, 2], [3, 2, 1, 4], [1, 4, 2, 3], [2, 3, 4, 1]]"
511,S4_medium_db012546d49e26e7,db012546d49e26e7,4132321414232341,4,medium,8,"[[4, 0, 3, 0], [0, 2, 1, 4], [1, 0, 0, 0], [0, 3, 4, 0]]","[[4, 1, 3, 2], [3, 2, 1, 4], [1, 4, 2, 3], [2, 3, 4, 1]]"
512,S4_easy_db012546d49e26e7,db012546d49e26e7,4132321414232341,4,easy,6,"[[4, 0, 3, 2], [0, 2, 1, 4], [1, 4, 0, 0], [0, 3, 4, 0]]","[[4, 1, 3, 2], [3, 2, 1, 4], [1, 4, 2, 3], [2, 3, 4, 1]]"
513,S4_hard_d065b6fd960deba2,d065b6fd960deba2,1234431221433421,4,hard,11,"[[0, 0, 0, 0], [4, 0, 0, 2], [2, 0, 0, 3], [0, 0, 0, 1]]","[[1, 2, 3, 4], [4, 3, 1, 2], [2, 1, 4, 3], [3, 4, 2, 1]]"
514,S4_medium_d065b6fd960deba2,d065b6fd960deba2,1234431221433421,4,medium,8,"[[1, 0, 3, 4], [4, 0, 0, 2], [2, 0, 0, 3], [0, 0, 0, 1]]","[[1, 2, 3, 4], [4, 3, 1, 2], [2, 1, 4, 3], [3, 4, 2, 1]]"
515,S4_easy_d065b6fd960deba2,d065b6fd960deba2,1234431221433421,4,easy,6,"[[1, 0, 3, 4], [4, 0, 0, 2], [2, 0, 0, 3], [3, 4, 0, 1]]","[[1, 2, 3, 4], [4, 3, 1, 2], [2, 1, 4, 3], [3, 4, 2, 1]]"
516,S4_hard_2aa4a3e767009721,2aa4a3e767009721,1342243141233214,4,hard,11,"[[1, 0, 4, 2], [0, 0, 0, 0], [4, 1, 0, 0], [0, 0, 0, 0]]","[[1, 3, 4, 2], [2, 4, 3, 1], [4, 1, 2, 3], [3, 2, 1, 4]]"
517,S4_medium_2aa4a3e767009721,2aa4a3e767009721,1342243141233214,4,medium,8,"[[1, 3, 4, 2], [0, 0, 0, 1], [4, 1, 2, 0], [0, 0, 0, 0]]","[[1, 3, 4, 2], [2, 4, 3, 1], [4, 1, 2, 3], [3, 2, 1, 4]]"
518,S4_easy_2aa4a3e767009721,2aa4a3e767009721,1342243141233214,4,easy,6,"[[1, 3, 4, 2], [0, 0, 0, 1], [4, 1, 2, 0], [3, 0, 0, 4]]","[[1, 3, 4, 2], [2, 4, 3, 1], [4, 1, 2, 3], [3, 2, 1, 4]]"
519,S4_hard_1a4a9003f4adef2c,1a4a9003f4adef2c,4213312413422431,4,hard,11,"[[0, 0, 0, 0], [3, 0, 2, 0], [0, 0, 0, 0], [0, 4, 3, 1]]","[[4, 2, 1, 3], [3, 1, 2, 4], [1, 3, 4, 2], [2, 4, 3, 1]]"
520,S4_medium_1a4a9003f4adef2c,1a4a9003f4adef2c,4213312413422431,4,medium,8,"[[0, 2, 1, 0], [3, 0, 2, 0], [0, 0, 4, 0], [0, 4, 3, 1]]","[[4, 2, 1, 3], [3, 1, 2, 4], [1, 3, 4, 2], [2, 4, 3, 1]]"
521,S4_easy_1a4a9003f4adef2c,1a4a9003f4adef2c,4213312413422431,4,easy,6,"[[0, 2, 1, 0], [3, 0, 2, 4], [0, 3, 4, 0], [0, 4, 3, 1]]","[[4, 2, 1, 3], [3, 1, 2, 4], [1, 3, 4, 2], [2, 4, 3, 1]]"
522,S4_hard_290a996de75eafa9,290a996de75eafa9,2134342113424213,4,hard,11,"[[2, 1, 0, 0], [3, 0, 0, 0], [0, 0, 4, 0], [0, 0, 0, 3]]","[[2, 1, 3, 4], [3, 4, 2, 1], [1, 3, 4, 2], [4, 2, 1, 3]]"
523,S4_medium_290a996de75eafa9,290a996de75eafa9,2134342113424213,4,medium,8,"[[2, 1, 3, 0], [3, 0, 0, 1], [0, 3, 4, 0], [0, 0, 0, 3]]","[[2, 1, 3, 4], [3, 4, 2, 1], [1, 3, 4, 2], [4, 2, 1, 3]]"
524,S4_easy_290a996de75eafa9,290a996de75eafa9,2134342113424213,4,easy,6,"[[2, 1, 3, 0], [3, 0, 2, 1], [0, 3, 4, 0], [4, 0, 0, 3]]","[[2, 1, 3, 4], [3, 4, 2, 1], [1, 3, 4, 2], [4, 2, 1, 3]]"
525,S4_hard_990653ec3f407c3f,990653ec3f407c3f,4231132431422413,4,hard,11,"[[0, 2, 0, 1], [0, 0, 0, 0], [3, 1, 0, 2], [0, 0, 0, 0]]","[[4, 2, 3, 1], [1, 3, 2, 4], [3, 1, 4, 2], [2, 4, 1, 3]]"
526,S4_medium_990653ec3f407c3f,990653ec3f407c3f,4231132431422413,4,medium,8,"[[0, 2, 0, 1], [1, 0, 2, 0], [3, 1, 0, 2], [0, 0, 0, 3]]","[[4, 2, 3, 1], [1, 3, 2, 4], [3, 1, 4, 2], [2, 4, 1, 3]]"
527,S4_easy_990653ec3f407c3f,990653ec3f407c3f,4231132431422413,4,easy,6,"[[0, 2, 0, 1], [1, 0, 2, 0], [3, 1, 0, 2], [0, 4, 1, 3]]","[[4, 2, 3, 1], [1, 3, 2, 4], [3, 1, 4, 2], [2, 4, 1, 3]]"
528,S4_hard_223cdfefbf547c71,223cdfefbf547c71,2143341243211234,4,hard,11,"[[0, 0, 4, 0], [0, 0, 0, 2], [4, 0, 0, 0], [0, 2, 3, 0]]","[[2, 1, 4, 3], [3, 4, 1, 2], [4, 3, 2, 1], [1, 2, 3, 4]]"
529,S4_medium_223cdfefbf547c71,223cdfefbf547c71,2143341243211234,4,medium,8,"[[2, 1, 4, 0], [0, 0, 1, 2], [4, 0, 0, 0], [0, 2, 3, 0]]","[[2, 1, 4, 3], [3, 4, 1, 2], [4, 3, 2, 1], [1, 2, 3, 4]]"
530,S4_easy_223cdfefbf547c71,223cdfefbf547c71,2143341243211234,4,easy,6,"[[2, 1, 4, 0], [3, 0, 1, 2], [4, 0, 2, 0], [0, 2, 3, 0]]","[[2, 1, 4, 3], [3, 4, 1, 2], [4, 3, 2, 1], [1, 2, 3, 4]]"
531,S4_hard_ea5d12b652a6771f,ea5d12b652a6771f,2431134242133124,4,hard,11,"[[0, 0, 3, 1], [0, 0, 4, 0], [4, 0, 0, 0], [0, 1, 0, 0]]","[[2, 4, 3, 1], [1, 3, 4, 2], [4, 2, 1, 3], [3, 1, 2, 4]]"
532,S4_medium_ea5d12b652a6771f,ea5d12b652a6771f,2431134242133124,4,medium,8,"[[0, 0, 3, 1], [1, 0, 4, 0], [4, 0, 0, 0], [0, 1, 2, 4]]","[[2, 4, 3, 1], [1, 3, 4, 2], [4, 2, 1, 3], [3, 1, 2, 4]]"
533,S4_easy_ea5d12b652a6771f,ea5d12b652a6771f,2431134242133124,4,easy,6,"[[0, 0, 3, 1], [1, 0, 4, 0], [4, 0, 1, 3], [0, 1, 2, 4]]","[[2, 4, 3, 1], [1, 3, 4, 2], [4, 2, 1, 3], [3, 1, 2, 4]]"
534,S4_hard_d4e4c9ec367b50e2,d4e4c9ec367b50e2,1243341243212134,4,hard,11,"[[0, 0, 0, 0], [0, 4, 0, 0], [0, 3, 0, 1], [0, 1, 0, 4]]","[[1, 2, 4, 3], [3, 4, 1, 2], [4, 3, 2, 1], [2, 1, 3, 4]]"
535,S4_medium_d4e4c9ec367b50e2,d4e4c9ec367b50e2,1243341243212134,4,medium,8,"[[1, 0, 0, 0], [0, 4, 0, 0], [0, 3, 2, 1], [0, 1, 3, 4]]","[[1, 2, 4, 3], [3, 4, 1, 2], [4, 3, 2, 1], [2, 1, 3, 4]]"
536,S4_easy_d4e4c9ec367b50e2,d4e4c9ec367b50e2,1243341243212134,4,easy,6,"[[1, 0, 0, 0], [3, 4, 0, 0], [0, 3, 2, 1], [2, 1, 3, 4]]","[[1, 2, 4, 3], [3, 4, 1, 2], [4, 3, 2, 1], [2, 1, 3, 4]]"
537,S4_hard_f8a4c328c81aec76,f8a4c328c81aec76,2341143242133124,4,hard,11,"[[2, 0, 0, 0], [1, 0, 3, 0], [4, 0, 0, 0], [0, 0, 2, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [4, 2, 1, 3], [3, 1, 2, 4]]"
538,S4_medium_f8a4c328c81aec76,f8a4c328c81aec76,2341143242133124,4,medium,8,"[[2, 0, 0, 1], [1, 4, 3, 2], [4, 0, 0, 0], [0, 0, 2, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [4, 2, 1, 3], [3, 1, 2, 4]]"
539,S4_easy_f8a4c328c81aec76,f8a4c328c81aec76,2341143242133124,4,easy,6,"[[2, 0, 4, 1], [1, 4, 3, 2], [4, 0, 0, 0], [0, 1, 2, 0]]","[[2, 3, 4, 1], [1, 4, 3, 2], [4, 2, 1, 3], [3, 1, 2, 4]]"
540,S4_hard_8c2109ffd9576646,8c2109ffd9576646,1243341221344321,4,hard,11,"[[0, 0, 4, 0], [0, 0, 0, 0], [2, 0, 0, 0], [4, 0, 2, 1]]","[[1, 2, 4, 3], [3, 4, 1, 2], [2, 1, 3, 4], [4, 3, 2, 1]]"
541,S4_medium_8c2109ffd9576646,8c2109ffd9576646,1243341221344321,4,medium,8,"[[0, 0, 4, 3], [3, 4, 0, 0], [2, 0, 0, 0], [4, 0, 2, 1]]","[[1, 2, 4, 3], [3, 4, 1, 2], [2, 1, 3, 4], [4, 3, 2, 1]]"
542,S4_easy_8c2109ffd9576646,8c2109ffd9576646,1243341221344321,4,easy,6,"[[1, 0, 4, 3], [3, 4, 0, 0], [2, 0, 0, 0], [4, 3, 2, 1]]","[[1, 2, 4, 3], [3, 4, 1, 2], [2, 1, 3, 4], [4, 3, 2, 1]]"
543,S4_hard_6cd4b189819ee12f,6cd4b189819ee12f,3241413214232314,4,hard,11,"[[3, 2, 0, 0], [0, 0, 3, 0], [0, 4, 0, 0], [0, 0, 1, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [1, 4, 2, 3], [2, 3, 1, 4]]"
544,S4_medium_6cd4b189819ee12f,6cd4b189819ee12f,3241413214232314,4,medium,8,"[[3, 2, 0, 0], [4, 1, 3, 0], [0, 4, 0, 3], [0, 0, 1, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [1, 4, 2, 3], [2, 3, 1, 4]]"
545,S4_easy_6cd4b189819ee12f,6cd4b189819ee12f,3241413214232314,4,easy,6,"[[3, 2, 0, 0], [4, 1, 3, 2], [0, 4, 0, 3], [0, 3, 1, 0]]","[[3, 2, 4, 1], [4, 1, 3, 2], [1, 4, 2, 3], [2, 3, 1, 4]]"
546,S4_hard_65603d5c16f59800,65603d5c16f59800,4123321414322341,4,hard,11,"[[0, 1, 0, 3], [3, 0, 0, 0], [1, 0, 0, 0], [0, 0, 4, 0]]","[[4, 1, 2, 3], [3, 2, 1, 4], [1, 4, 3, 2], [2, 3, 4, 1]]"
547,S4_medium_65603d5c16f59800,65603d5c16f59800,4123321414322341,4,medium,8,"[[4, 1, 0, 3], [3, 0, 0, 0], [1, 4, 0, 2], [0, 0, 4, 0]]","[[4, 1, 2, 3], [3, 2, 1, 4], [1, 4, 3, 2], [2, 3, 4, 1]]"
548,S4_easy_65603d5c16f59800,65603d5c16f59800,4123321414322341,4,easy,6,"[[4, 1, 0, 3], [3, 0, 1, 0], [1, 4, 3, 2], [0, 0, 4, 0]]","[[4, 1, 2, 3], [3, 2, 1, 4], [1, 4, 3, 2], [2, 3, 4, 1]]"
549,S4_hard_ec08844288238519,ec08844288238519,1342423124133124,4,hard,11,"[[0, 3, 0, 0], [0, 0, 0, 1], [2, 0, 0, 0], [0, 1, 2, 0]]","[[1, 3, 4, 2], [4, 2, 3, 1], [2, 4, 1, 3], [3, 1, 2, 4]]"
550,S4_medium_ec08844288238519,ec08844288238519,1342423124133124,4,medium,8,"[[0, 3, 0, 0], [4, 0, 0, 1], [2, 0, 1, 0], [0, 1, 2, 4]]","[[1, 3, 4, 2], [4, 2, 3, 1], [2, 4, 1, 3], [3, 1, 2, 4]]"
551,S4_easy_ec08844288238519,ec08844288238519,1342423124133124,4,easy,6,"[[1, 3, 0, 0], [4, 0, 0, 1], [2, 4, 1, 0], [0, 1, 2, 4]]","[[1, 3, 4, 2], [4, 2, 3, 1], [2, 4, 1, 3], [3, 1, 2, 4]]"
552,S4_hard_3374d2bac485112f,3374d2bac485112f,2143341213244231,4,hard,11,"[[0, 1, 0, 0], [0, 0, 0, 2], [0, 0, 2, 0], [4, 0, 3, 0]]","[[2, 1, 4, 3], [3, 4, 1, 2], [1, 3, 2, 4], [4, 2, 3, 1]]"
553,S4_medium_3374d2bac485112f,3374d2bac485112f,2143341213244231,4,medium,8,"[[0, 1, 4, 0], [0, 0, 1, 2], [0, 0, 2, 0], [4, 0, 3, 1]]","[[2, 1, 4, 3], [3, 4, 1, 2], [1, 3, 2, 4], [4, 2, 3, 1]]"
554,S4_easy_3374d2bac485112f,3374d2bac485112f,2143341213244231,4,easy,6,"[[0, 1, 4, 3], [0, 0, 1, 2], [0, 3, 2, 0], [4, 0, 3, 1]]","[[2, 1, 4, 3], [3, 4, 1, 2], [1, 3, 2, 4], [4, 2, 3, 1]]"
555,S4_hard_a8944e7071c64e10,a8944e7071c64e10,3241142341322314,4,hard,11,"[[0, 0, 4, 0], [1, 0, 2, 0], [0, 0, 3, 0], [2, 0, 0, 0]]","[[3, 2, 4, 1], [1, 4, 2, 3], [4, 1, 3, 2], [2, 3, 1, 4]]"
556,S4_medium_a8944e7071c64e10,a8944e7071c64e10,3241142341322314,4,medium,8,"[[0, 0, 4, 0], [1, 4, 2, 0], [4, 0, 3, 0], [2, 0, 0, 4]]","[[3, 2, 4, 1], [1, 4, 2, 3], [4, 1, 3, 2], [2, 3, 1, 4]]"
557,S4_easy_a8944e7071c64e10,a8944e7071c64e10,3241142341322314,4,easy,6,"[[0, 0, 4, 1], [1, 4, 2, 0], [4, 0, 3, 2], [2, 0, 0, 4]]","[[3, 2, 4, 1], [1, 4, 2, 3], [4, 1, 3, 2], [2, 3, 1, 4]]"
